SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,reported,751.7152098936674,0.034160543293523894,23.282201766967773
EDTRPAS1-35,reported,769.9632630297457,0.04555173538523867,22.77326774597168
EDTRPAS1-35,reported,788.6542916954868,0.05741284651429555,22.437110900878906
EDTRPAS1-35,reported,807.799049219937,0.0684867045073845,22.04999542236328
EDTRPAS1-35,reported,827.4085499715909,0.07746433856468579,21.690265655517578
EDTRPAS1-35,reported,847.4940756951737,0.08328068401586339,21.484249114990234
EDTRPAS1-35,reported,868.0671820022613,0.08533509484086511,21.424715042114258
EDTRPAS1-35,reported,889.1397050194621,0.08357740934419876,21.505264282226562
EDTRPAS1-35,reported,910.7237681979726,0.07843669740410361,21.721601486206055
EDTRPAS1-35,reported,932.8317892884564,0.07067745887598408,22.024869918823242
EDTRPAS1-35,reported,955.4764874852208,0.06122455061596306,22.15289306640625
EDTRPAS1-35,reported,978.67089074383,0.051012254538043596,22.412620544433594
EDTRPAS1-35,reported,1002.4283432763567,0.04087186111212332,22.809755325317383
EDTRPAS1-35,reported,1026.7625132285732,0.03146313087682812,23.35143280029297
EDTRPAS1-35,reported,1051.6874005435163,0.02322862997203078,24.046844482421875
EDTRPAS1-35,reported,1077.2173450159426,0.01640907962203237,24.905479431152344
EDTRPAS1-35,reported,1103.3670345422947,0.011054797227497519,25.579986572265625
EDTRPAS1-35,reported,1130.1515135709603,0.007076889556184797,26.359298706054688
EDTRPAS1-35,reported,1157.5861917576372,0.004288455657829911,27.317106246948242
EDTRPAS1-35,reported,1185.6868528308273,0.0024511437836558358,28.466007232666016
EDTRPAS1-35,reported,1214.4696636725403,0.0013181408028840101,29.819490432739258
EDTRPAS1-35,reported,1243.9511836194183,0.0006660554236249773,31.227642059326172
EDTRPAS1-35,reported,1274.1483739896735,0.0003163922284562354,32.5198860168457
EDTRPAS1-35,reported,1305.0786078412689,0.00014146191535383278,34.039276123046875
EDTRPAS1-35,reported,1336.759679966995,5.962913733170757e-05,35.7983283996582
EDTRPAS1-35,reported,1369.2098171321818,2.3701458339028005e-05,37.807884216308594
EDTRPAS1-35,reported,1402.447688560914,8.869934832978662e-06,39.80317306518555
EDTRPAS1-35,reported,1436.4924166768328,3.1185015316706824e-06,41.731834411621094
EDTRPAS1-35,reported,1471.3635881046416,1.0289720572490321e-06,43.903018951416016
EDTRPAS1-35,reported,1507.0812649386949,3.1924903778920734e-07,46.31586837768555
EDTRPAS1-35,reported,1543.665996285132,9.367646398123646e-08,48.968605041503906
EDTRPAS1-35,reported,1581.13883008419,2.623448510215739e-08,51.267120361328125
EDTRPAS1-35,reported,1619.5213252195158,7.080568724134013e-09,53.74324035644531
EDTRPAS1-35,reported,1658.8355639214296,1.8543084789354955e-09,56.440757751464844
EDTRPAS1-35,reported,1699.1041644712795,4.717586991773067e-10,59.3616828918457
EDTRPAS1-35,reported,1740.3502942142056,1.1601076389018866e-10,62.2279052734375
EDTRPAS1-35,reported,1782.597682887775,2.7370712523716663e-11,64.93933868408203
EDTRPAS1-35,reported,1825.8706362741877,6.147572668791689e-12,67.8759765625
EDTRPAS1-35,reported,1870.1940501838944,1.3099511888038375e-12,71.04471588134766
EDTRPAS1-35,reported,1915.5934247786438,2.652373233923208e-13,74.45292663574219
EDTRPAS1-35,reported,1962.0948792422685,5.1388224167898177e-14,77.45869445800781
EDTRPAS1-35,reported,2009.7251668075633,9.609917758051716e-15,80.6487808227539
EDTRPAS1-35,reported,2058.511690147973,1.7465109112426175e-15,84.08340454101562
EDTRPAS1-35,reported,2108.482517142913,3.0837081777897915e-16,87.77104949951172
EDTRPAS1-35,reported,2159.6663970257728,5.245728576038682e-17,91.3603515625
EDTRPAS1-35,reported,2212.0927769239593,8.491808066284181e-18,94.8204345703125
