SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,inversion,575.9922853513626,0.009105606229385898,4.634176254272461
EDTRPAS1-41,inversion,589.9746255923563,0.009088904458430561,4.637802600860596
EDTRPAS1-41,inversion,604.2963902381329,0.009071168090583701,4.641661167144775
EDTRPAS1-41,inversion,618.9658188912607,0.009052529449580056,4.645724773406982
EDTRPAS1-41,inversion,633.9913511724842,0.009033107365794763,4.64996862411499
EDTRPAS1-41,inversion,649.3816315762111,0.009012996074023685,4.654372692108154
EDTRPAS1-41,inversion,665.1455144438634,0.008992261614001231,4.658924579620361
EDTRPAS1-41,inversion,681.2920690579614,0.008970957957448442,4.663612365722656
EDTRPAS1-41,inversion,697.8305848598666,0.008949117624440969,4.668429851531982
EDTRPAS1-41,inversion,714.7705767941853,0.00892678182732546,4.673370361328125
EDTRPAS1-41,inversion,732.1217907829127,0.008903993332203094,4.678423881530762
EDTRPAS1-41,inversion,749.8942093324558,0.008880824157542266,4.68357515335083
EDTRPAS1-41,inversion,768.0980572767755,0.008857362136630048,4.688806533813477
EDTRPAS1-41,inversion,786.7438076599396,0.008833703520863783,4.694094657897949
EDTRPAS1-41,inversion,805.8421877614817,0.008809950881798777,4.6994194984436035
EDTRPAS1-41,inversion,825.4041852680184,0.00878618466015347,4.7047624588012695
EDTRPAS1-41,inversion,845.4410545946926,0.008762455574362133,4.710111618041992
EDTRPAS1-41,inversion,865.9643233600657,0.008738773740736299,4.715465545654297
EDTRPAS1-41,inversion,886.9857990181914,0.008715090102690518,4.720832824707031
EDTRPAS1-41,inversion,908.5175756516867,0.008691325288335817,4.726234436035156
EDTRPAS1-41,inversion,930.572040929699,0.008667356437423366,4.731698989868164
EDTRPAS1-41,inversion,953.1618832347878,0.008643044296923273,4.73725700378418
EDTRPAS1-41,inversion,976.3000989628069,0.008618242223877052,4.7429423332214355
EDTRPAS1-41,inversion,999.9999999999998,0.00859282216187363,4.7487874031066895
EDTRPAS1-35,inversion,49.99999999999999,1.4823072766055193e-293,1339.636962890625
EDTRPAS1-35,inversion,51.21376106907962,7.83248092012972e-295,1345.5179443359375
EDTRPAS1-35,inversion,52.456986456815486,1.6678349999770165e-295,1348.6114501953125
EDTRPAS1-35,inversion,53.73039141606588,1.7133369163861222e-295,1348.5576171875
